Command line
Loss = 4.4091e-01, PNorm = 708.1017, GNorm = 1.4804, lr_0 = 1.9138e-04
Loss = 4.8994e-01, PNorm = 708.1096, GNorm = 1.3779, lr_0 = 1.9135e-04
Loss = 4.4658e-01, PNorm = 708.1176, GNorm = 1.3085, lr_0 = 1.9133e-04
Loss = 3.9777e-01, PNorm = 708.1258, GNorm = 0.7511, lr_0 = 1.9130e-04
Loss = 4.3643e-01, PNorm = 708.1330, GNorm = 1.2465, lr_0 = 1.9127e-04
Loss = 4.3013e-01, PNorm = 708.1401, GNorm = 1.5737, lr_0 = 1.9124e-04
Loss = 3.7838e-01, PNorm = 708.1484, GNorm = 0.9018, lr_0 = 1.9122e-04
Loss = 4.0920e-01, PNorm = 708.1560, GNorm = 1.0713, lr_0 = 1.9119e-04
Loss = 3.9201e-01, PNorm = 708.1624, GNorm = 1.3749, lr_0 = 1.9116e-04
Loss = 4.7355e-01, PNorm = 708.1681, GNorm = 1.5904, lr_0 = 1.9113e-04
Loss = 5.1277e-01, PNorm = 708.1748, GNorm = 1.4562, lr_0 = 1.9111e-04
Loss = 3.9830e-01, PNorm = 708.1818, GNorm = 1.4046, lr_0 = 1.9108e-04
Loss = 4.4962e-01, PNorm = 708.1887, GNorm = 1.1985, lr_0 = 1.9105e-04
Loss = 4.0171e-01, PNorm = 708.1973, GNorm = 1.5162, lr_0 = 1.9102e-04
Loss = 4.8928e-01, PNorm = 708.2041, GNorm = 1.1119, lr_0 = 1.9100e-04
Loss = 4.5092e-01, PNorm = 708.2107, GNorm = 1.0592, lr_0 = 1.9097e-04
Loss = 4.0032e-01, PNorm = 708.2175, GNorm = 1.3200, lr_0 = 1.9094e-04
Loss = 4.6735e-01, PNorm = 708.2245, GNorm = 1.2518, lr_0 = 1.9091e-04
Loss = 4.3790e-01, PNorm = 708.2312, GNorm = 1.5963, lr_0 = 1.9088e-04
Loss = 4.5453e-01, PNorm = 708.2381, GNorm = 1.3354, lr_0 = 1.9086e-04
Loss = 4.6315e-01, PNorm = 708.2447, GNorm = 1.3733, lr_0 = 1.9083e-04
Loss = 3.8521e-01, PNorm = 708.2536, GNorm = 0.7907, lr_0 = 1.9080e-04
Loss = 4.5653e-01, PNorm = 708.2645, GNorm = 0.7880, lr_0 = 1.9077e-04
Loss = 3.9559e-01, PNorm = 708.2725, GNorm = 1.3069, lr_0 = 1.9075e-04
Loss = 4.5227e-01, PNorm = 708.2807, GNorm = 1.5415, lr_0 = 1.9072e-04
Loss = 4.7148e-01, PNorm = 708.2877, GNorm = 1.0204, lr_0 = 1.9069e-04
Loss = 4.1392e-01, PNorm = 708.2946, GNorm = 1.1983, lr_0 = 1.9066e-04
Loss = 4.3831e-01, PNorm = 708.3023, GNorm = 0.8769, lr_0 = 1.9064e-04
Loss = 4.9737e-01, PNorm = 708.3091, GNorm = 1.4816, lr_0 = 1.9061e-04
Loss = 4.3601e-01, PNorm = 708.3159, GNorm = 1.3134, lr_0 = 1.9058e-04
Loss = 4.9662e-01, PNorm = 708.3227, GNorm = 1.0477, lr_0 = 1.9055e-04
Loss = 3.9617e-01, PNorm = 708.3305, GNorm = 1.0933, lr_0 = 1.9053e-04
Loss = 4.0822e-01, PNorm = 708.3372, GNorm = 0.9556, lr_0 = 1.9050e-04
Loss = 4.0988e-01, PNorm = 708.3441, GNorm = 0.8760, lr_0 = 1.9047e-04
Loss = 4.8559e-01, PNorm = 708.3507, GNorm = 1.1302, lr_0 = 1.9044e-04
Loss = 4.1540e-01, PNorm = 708.3587, GNorm = 1.4301, lr_0 = 1.9042e-04
Loss = 4.9425e-01, PNorm = 708.3675, GNorm = 1.7406, lr_0 = 1.9039e-04
Loss = 4.7198e-01, PNorm = 708.3745, GNorm = 0.8200, lr_0 = 1.9036e-04
Loss = 4.4397e-01, PNorm = 708.3812, GNorm = 1.1159, lr_0 = 1.9033e-04
Loss = 3.9926e-01, PNorm = 708.3894, GNorm = 1.2801, lr_0 = 1.9031e-04
Loss = 4.7069e-01, PNorm = 708.3989, GNorm = 1.1885, lr_0 = 1.9028e-04
Loss = 3.9604e-01, PNorm = 708.4086, GNorm = 1.3609, lr_0 = 1.9025e-04
Loss = 4.4060e-01, PNorm = 708.4169, GNorm = 1.5423, lr_0 = 1.9022e-04
Loss = 5.0740e-01, PNorm = 708.4249, GNorm = 1.2140, lr_0 = 1.9020e-04
Loss = 4.0785e-01, PNorm = 708.4331, GNorm = 1.3432, lr_0 = 1.9017e-04
Loss = 4.2251e-01, PNorm = 708.4417, GNorm = 0.9524, lr_0 = 1.9014e-04
Loss = 4.4967e-01, PNorm = 708.4505, GNorm = 1.4713, lr_0 = 1.9011e-04
Loss = 4.4436e-01, PNorm = 708.4593, GNorm = 0.8084, lr_0 = 1.9009e-04
Loss = 4.5877e-01, PNorm = 708.4669, GNorm = 1.1828, lr_0 = 1.9006e-04
Loss = 4.3195e-01, PNorm = 708.4762, GNorm = 1.5744, lr_0 = 1.9003e-04
Loss = 4.9867e-01, PNorm = 708.4834, GNorm = 2.0533, lr_0 = 1.9000e-04
Loss = 4.5250e-01, PNorm = 708.4937, GNorm = 1.5518, lr_0 = 1.8998e-04
Loss = 4.1984e-01, PNorm = 708.5040, GNorm = 1.2960, lr_0 = 1.8995e-04
Loss = 4.5019e-01, PNorm = 708.5126, GNorm = 1.2020, lr_0 = 1.8992e-04
Loss = 5.5784e-01, PNorm = 708.5197, GNorm = 1.7535, lr_0 = 1.8989e-04
Loss = 4.5946e-01, PNorm = 708.5285, GNorm = 1.1804, lr_0 = 1.8987e-04
Loss = 5.2650e-01, PNorm = 708.5373, GNorm = 1.7815, lr_0 = 1.8984e-04
Loss = 4.7620e-01, PNorm = 708.5476, GNorm = 1.2295, lr_0 = 1.8981e-04
Loss = 4.6562e-01, PNorm = 708.5575, GNorm = 1.6097, lr_0 = 1.8979e-04
Loss = 3.7757e-01, PNorm = 708.5667, GNorm = 0.8608, lr_0 = 1.8976e-04
Loss = 4.8263e-01, PNorm = 708.5747, GNorm = 0.9439, lr_0 = 1.8973e-04
Loss = 4.6262e-01, PNorm = 708.5820, GNorm = 0.9034, lr_0 = 1.8970e-04
Loss = 4.4817e-01, PNorm = 708.5889, GNorm = 0.9422, lr_0 = 1.8968e-04
Loss = 3.9903e-01, PNorm = 708.5961, GNorm = 1.4931, lr_0 = 1.8965e-04
Loss = 4.1821e-01, PNorm = 708.6030, GNorm = 1.1519, lr_0 = 1.8962e-04
Loss = 5.1307e-01, PNorm = 708.6099, GNorm = 1.6151, lr_0 = 1.8959e-04
Loss = 4.7708e-01, PNorm = 708.6167, GNorm = 1.3395, lr_0 = 1.8957e-04
Loss = 4.5896e-01, PNorm = 708.6243, GNorm = 1.6482, lr_0 = 1.8954e-04
Loss = 4.7699e-01, PNorm = 708.6325, GNorm = 1.3705, lr_0 = 1.8951e-04
Loss = 3.7992e-01, PNorm = 708.6395, GNorm = 1.1303, lr_0 = 1.8948e-04
Loss = 4.8158e-01, PNorm = 708.6465, GNorm = 1.5201, lr_0 = 1.8946e-04
Loss = 4.4075e-01, PNorm = 708.6531, GNorm = 1.0763, lr_0 = 1.8943e-04
Loss = 4.4228e-01, PNorm = 708.6601, GNorm = 1.4854, lr_0 = 1.8940e-04
Loss = 3.9729e-01, PNorm = 708.6669, GNorm = 1.3327, lr_0 = 1.8937e-04
Loss = 4.0924e-01, PNorm = 708.6734, GNorm = 0.9233, lr_0 = 1.8935e-04
Loss = 4.4475e-01, PNorm = 708.6797, GNorm = 1.1806, lr_0 = 1.8932e-04
Loss = 3.7223e-01, PNorm = 708.6862, GNorm = 1.1281, lr_0 = 1.8929e-04
Loss = 3.6009e-01, PNorm = 708.6925, GNorm = 1.4614, lr_0 = 1.8926e-04
Loss = 4.6363e-01, PNorm = 708.6981, GNorm = 1.7940, lr_0 = 1.8924e-04
Loss = 3.8326e-01, PNorm = 708.7047, GNorm = 1.3693, lr_0 = 1.8921e-04
Loss = 4.6711e-01, PNorm = 708.7115, GNorm = 1.6411, lr_0 = 1.8918e-04
Loss = 3.9327e-01, PNorm = 708.7186, GNorm = 0.9841, lr_0 = 1.8916e-04
Loss = 3.8202e-01, PNorm = 708.7262, GNorm = 1.2799, lr_0 = 1.8913e-04
Loss = 4.5028e-01, PNorm = 708.7328, GNorm = 1.3510, lr_0 = 1.8910e-04
Loss = 4.9000e-01, PNorm = 708.7400, GNorm = 1.0725, lr_0 = 1.8907e-04
Loss = 4.8713e-01, PNorm = 708.7467, GNorm = 1.4791, lr_0 = 1.8905e-04
Loss = 4.8885e-01, PNorm = 708.7535, GNorm = 1.0612, lr_0 = 1.8902e-04
Loss = 4.2812e-01, PNorm = 708.7609, GNorm = 1.4773, lr_0 = 1.8899e-04
Loss = 4.8419e-01, PNorm = 708.7686, GNorm = 1.5093, lr_0 = 1.8896e-04
Loss = 3.9520e-01, PNorm = 708.7767, GNorm = 1.2991, lr_0 = 1.8894e-04
Loss = 4.3907e-01, PNorm = 708.7842, GNorm = 1.1885, lr_0 = 1.8891e-04
Loss = 4.5115e-01, PNorm = 708.7908, GNorm = 1.2161, lr_0 = 1.8888e-04
Loss = 3.5786e-01, PNorm = 708.7981, GNorm = 0.5747, lr_0 = 1.8886e-04
Loss = 5.1691e-01, PNorm = 708.8047, GNorm = 1.0042, lr_0 = 1.8883e-04
Loss = 5.1500e-01, PNorm = 708.8119, GNorm = 1.0912, lr_0 = 1.8880e-04
Loss = 4.3778e-01, PNorm = 708.8190, GNorm = 1.3032, lr_0 = 1.8877e-04
Loss = 5.1250e-01, PNorm = 708.8260, GNorm = 1.5442, lr_0 = 1.8875e-04
Loss = 5.0586e-01, PNorm = 708.8339, GNorm = 1.3832, lr_0 = 1.8872e-04
Loss = 4.7332e-01, PNorm = 708.8408, GNorm = 1.2062, lr_0 = 1.8869e-04
Loss = 4.0075e-01, PNorm = 708.8472, GNorm = 1.7275, lr_0 = 1.8866e-04
Loss = 5.0785e-01, PNorm = 708.8538, GNorm = 1.3434, lr_0 = 1.8864e-04
Loss = 4.6397e-01, PNorm = 708.8613, GNorm = 1.2027, lr_0 = 1.8861e-04
Loss = 5.2087e-01, PNorm = 708.8693, GNorm = 1.3830, lr_0 = 1.8858e-04
Loss = 3.8385e-01, PNorm = 708.8773, GNorm = 1.4238, lr_0 = 1.8856e-04
Loss = 4.9534e-01, PNorm = 708.8864, GNorm = 1.4818, lr_0 = 1.8853e-04
Loss = 4.4176e-01, PNorm = 708.8956, GNorm = 1.3661, lr_0 = 1.8850e-04
Loss = 4.4674e-01, PNorm = 708.9036, GNorm = 1.5841, lr_0 = 1.8847e-04
Loss = 4.5911e-01, PNorm = 708.9110, GNorm = 0.7030, lr_0 = 1.8845e-04
Loss = 3.5630e-01, PNorm = 708.9180, GNorm = 1.0518, lr_0 = 1.8842e-04
Loss = 5.2379e-01, PNorm = 708.9245, GNorm = 1.4724, lr_0 = 1.8839e-04
Loss = 4.8171e-01, PNorm = 708.9311, GNorm = 2.1176, lr_0 = 1.8836e-04
Loss = 4.3984e-01, PNorm = 708.9375, GNorm = 1.5883, lr_0 = 1.8834e-04
Loss = 4.2223e-01, PNorm = 708.9437, GNorm = 1.0369, lr_0 = 1.8831e-04
Loss = 5.2667e-01, PNorm = 708.9504, GNorm = 1.6030, lr_0 = 1.8828e-04
Loss = 4.0610e-01, PNorm = 708.9561, GNorm = 1.4665, lr_0 = 1.8826e-04
Loss = 4.3392e-01, PNorm = 708.9620, GNorm = 1.0880, lr_0 = 1.8823e-04
Loss = 4.6959e-01, PNorm = 708.9682, GNorm = 1.6103, lr_0 = 1.8820e-04
Loss = 4.7258e-01, PNorm = 708.9754, GNorm = 1.5241, lr_0 = 1.8817e-04
Loss = 4.3806e-01, PNorm = 708.9816, GNorm = 0.7836, lr_0 = 1.8815e-04
Loss = 4.0730e-01, PNorm = 708.9874, GNorm = 1.1483, lr_0 = 1.8812e-04
Loss = 4.6531e-01, PNorm = 708.9931, GNorm = 1.6127, lr_0 = 1.8809e-04
Loss = 4.2468e-01, PNorm = 708.9994, GNorm = 1.5361, lr_0 = 1.8807e-04
Loss = 5.6303e-01, PNorm = 709.0048, GNorm = 2.0480, lr_0 = 1.8804e-04
Loss = 4.5731e-01, PNorm = 709.0110, GNorm = 1.2962, lr_0 = 1.8801e-04
Loss = 4.2613e-01, PNorm = 709.0180, GNorm = 1.1160, lr_0 = 1.8798e-04
Loss = 4.4295e-01, PNorm = 709.0253, GNorm = 1.1679, lr_0 = 1.8796e-04
Loss = 4.7445e-01, PNorm = 709.0310, GNorm = 1.4730, lr_0 = 1.8793e-04
Loss = 4.1545e-01, PNorm = 709.0385, GNorm = 1.4922, lr_0 = 1.8790e-04
Loss = 4.9971e-01, PNorm = 709.0454, GNorm = 1.2061, lr_0 = 1.8788e-04
Loss = 4.0265e-01, PNorm = 709.0522, GNorm = 1.1347, lr_0 = 1.8785e-04
Loss = 4.3745e-01, PNorm = 709.0605, GNorm = 1.4368, lr_0 = 1.8782e-04
Loss = 5.0937e-01, PNorm = 709.0684, GNorm = 1.5957, lr_0 = 1.8779e-04
Loss = 4.5549e-01, PNorm = 709.0764, GNorm = 1.6800, lr_0 = 1.8777e-04
Loss = 3.5659e-01, PNorm = 709.0836, GNorm = 1.2438, lr_0 = 1.8774e-04
Loss = 4.6440e-01, PNorm = 709.0898, GNorm = 1.5670, lr_0 = 1.8771e-04
Loss = 3.9668e-01, PNorm = 709.0974, GNorm = 1.1507, lr_0 = 1.8769e-04
Loss = 5.1481e-01, PNorm = 709.1041, GNorm = 1.5236, lr_0 = 1.8766e-04
Loss = 3.8643e-01, PNorm = 709.1113, GNorm = 1.6219, lr_0 = 1.8763e-04
Loss = 4.2209e-01, PNorm = 709.1192, GNorm = 0.8609, lr_0 = 1.8760e-04
Loss = 4.3319e-01, PNorm = 709.1269, GNorm = 0.9879, lr_0 = 1.8758e-04
Loss = 4.1170e-01, PNorm = 709.1354, GNorm = 0.9703, lr_0 = 1.8755e-04
Loss = 3.7800e-01, PNorm = 709.1427, GNorm = 1.2229, lr_0 = 1.8752e-04
Loss = 4.3102e-01, PNorm = 709.1491, GNorm = 0.9413, lr_0 = 1.8750e-04
Loss = 4.3802e-01, PNorm = 709.1545, GNorm = 0.9366, lr_0 = 1.8747e-04
Loss = 4.5997e-01, PNorm = 709.1613, GNorm = 1.1047, lr_0 = 1.8744e-04
Loss = 4.2843e-01, PNorm = 709.1701, GNorm = 1.3676, lr_0 = 1.8741e-04
Loss = 5.0195e-01, PNorm = 709.1788, GNorm = 1.4044, lr_0 = 1.8739e-04
Loss = 4.1316e-01, PNorm = 709.1875, GNorm = 0.8014, lr_0 = 1.8736e-04
Loss = 4.1429e-01, PNorm = 709.1951, GNorm = 1.1172, lr_0 = 1.8733e-04
Loss = 4.5271e-01, PNorm = 709.2020, GNorm = 1.2608, lr_0 = 1.8731e-04
Loss = 4.8204e-01, PNorm = 709.2089, GNorm = 1.5965, lr_0 = 1.8728e-04
Loss = 3.9602e-01, PNorm = 709.2144, GNorm = 1.3185, lr_0 = 1.8725e-04
Loss = 4.1866e-01, PNorm = 709.2206, GNorm = 1.3025, lr_0 = 1.8723e-04
Loss = 4.1692e-01, PNorm = 709.2264, GNorm = 1.2180, lr_0 = 1.8720e-04
Loss = 3.6557e-01, PNorm = 709.2322, GNorm = 0.8459, lr_0 = 1.8717e-04
Loss = 5.0366e-01, PNorm = 709.2364, GNorm = 1.6957, lr_0 = 1.8714e-04
Loss = 4.3161e-01, PNorm = 709.2403, GNorm = 1.0360, lr_0 = 1.8712e-04
Loss = 4.1872e-01, PNorm = 709.2456, GNorm = 1.1137, lr_0 = 1.8709e-04
Loss = 4.7002e-01, PNorm = 709.2507, GNorm = 1.8559, lr_0 = 1.8706e-04
Loss = 5.1140e-01, PNorm = 709.2556, GNorm = 0.9506, lr_0 = 1.8704e-04
Loss = 4.5117e-01, PNorm = 709.2614, GNorm = 1.3339, lr_0 = 1.8701e-04
Loss = 4.5340e-01, PNorm = 709.2669, GNorm = 1.5327, lr_0 = 1.8698e-04
Loss = 4.3000e-01, PNorm = 709.2728, GNorm = 1.7915, lr_0 = 1.8696e-04
Loss = 4.2486e-01, PNorm = 709.2788, GNorm = 1.6964, lr_0 = 1.8693e-04
Loss = 3.3418e-01, PNorm = 709.2850, GNorm = 1.3684, lr_0 = 1.8690e-04
Loss = 4.5984e-01, PNorm = 709.2926, GNorm = 1.5201, lr_0 = 1.8687e-04
Loss = 4.6431e-01, PNorm = 709.2987, GNorm = 0.6408, lr_0 = 1.8685e-04
Loss = 4.7612e-01, PNorm = 709.3053, GNorm = 1.2430, lr_0 = 1.8682e-04
Loss = 4.1004e-01, PNorm = 709.3124, GNorm = 0.8033, lr_0 = 1.8679e-04
Loss = 3.9879e-01, PNorm = 709.3208, GNorm = 1.3542, lr_0 = 1.8677e-04
Loss = 3.9354e-01, PNorm = 709.3284, GNorm = 1.0876, lr_0 = 1.8674e-04
Loss = 4.6522e-01, PNorm = 709.3359, GNorm = 1.2708, lr_0 = 1.8671e-04
Loss = 4.6073e-01, PNorm = 709.3432, GNorm = 1.4424, lr_0 = 1.8669e-04
Loss = 4.0044e-01, PNorm = 709.3510, GNorm = 1.1727, lr_0 = 1.8666e-04
Loss = 4.3832e-01, PNorm = 709.3582, GNorm = 1.2082, lr_0 = 1.8663e-04
Loss = 4.3227e-01, PNorm = 709.3664, GNorm = 1.2725, lr_0 = 1.8660e-04
Loss = 5.1870e-01, PNorm = 709.3745, GNorm = 1.5900, lr_0 = 1.8658e-04
Loss = 4.0064e-01, PNorm = 709.3832, GNorm = 1.0690, lr_0 = 1.8655e-04
Loss = 4.3369e-01, PNorm = 709.3911, GNorm = 1.2693, lr_0 = 1.8652e-04
Loss = 4.1586e-01, PNorm = 709.3980, GNorm = 0.8503, lr_0 = 1.8650e-04
Loss = 4.7485e-01, PNorm = 709.4041, GNorm = 1.4181, lr_0 = 1.8647e-04
Loss = 4.5780e-01, PNorm = 709.4101, GNorm = 1.6237, lr_0 = 1.8644e-04
Loss = 4.2852e-01, PNorm = 709.4169, GNorm = 1.3912, lr_0 = 1.8642e-04
Loss = 4.2916e-01, PNorm = 709.4248, GNorm = 1.3539, lr_0 = 1.8639e-04
Loss = 4.8289e-01, PNorm = 709.4326, GNorm = 1.3680, lr_0 = 1.8636e-04
Loss = 4.0662e-01, PNorm = 709.4414, GNorm = 1.2753, lr_0 = 1.8633e-04
Loss = 4.6842e-01, PNorm = 709.4489, GNorm = 1.3014, lr_0 = 1.8631e-04
Loss = 4.4296e-01, PNorm = 709.4572, GNorm = 1.1499, lr_0 = 1.8628e-04
Loss = 4.2647e-01, PNorm = 709.4639, GNorm = 1.0984, lr_0 = 1.8625e-04
Loss = 5.1309e-01, PNorm = 709.4706, GNorm = 1.8039, lr_0 = 1.8623e-04
Loss = 4.9116e-01, PNorm = 709.4765, GNorm = 2.1852, lr_0 = 1.8620e-04
Loss = 3.9798e-01, PNorm = 709.4829, GNorm = 1.2838, lr_0 = 1.8617e-04
Loss = 3.5969e-01, PNorm = 709.4894, GNorm = 0.6780, lr_0 = 1.8615e-04
Loss = 4.7745e-01, PNorm = 709.4960, GNorm = 1.0818, lr_0 = 1.8612e-04
Loss = 4.4084e-01, PNorm = 709.5020, GNorm = 1.8082, lr_0 = 1.8609e-04
Loss = 4.2325e-01, PNorm = 709.5081, GNorm = 1.0118, lr_0 = 1.8607e-04
Loss = 5.1880e-01, PNorm = 709.5145, GNorm = 1.1814, lr_0 = 1.8604e-04
Loss = 4.9370e-01, PNorm = 709.5231, GNorm = 1.3283, lr_0 = 1.8601e-04
Loss = 4.9770e-01, PNorm = 709.5330, GNorm = 1.7232, lr_0 = 1.8599e-04
Loss = 4.7423e-01, PNorm = 709.5415, GNorm = 2.1139, lr_0 = 1.8596e-04
Loss = 4.6063e-01, PNorm = 709.5487, GNorm = 1.0369, lr_0 = 1.8593e-04
Loss = 4.2523e-01, PNorm = 709.5545, GNorm = 1.5768, lr_0 = 1.8590e-04
Loss = 4.3349e-01, PNorm = 709.5617, GNorm = 1.3721, lr_0 = 1.8588e-04
Loss = 5.0321e-01, PNorm = 709.5686, GNorm = 1.6159, lr_0 = 1.8585e-04
Loss = 4.0962e-01, PNorm = 709.5757, GNorm = 1.4078, lr_0 = 1.8582e-04
Loss = 3.5013e-01, PNorm = 709.5835, GNorm = 0.7527, lr_0 = 1.8580e-04
Loss = 4.1168e-01, PNorm = 709.5898, GNorm = 0.6482, lr_0 = 1.8577e-04
Loss = 4.3543e-01, PNorm = 709.5968, GNorm = 1.6399, lr_0 = 1.8574e-04
Loss = 4.0978e-01, PNorm = 709.6048, GNorm = 1.2203, lr_0 = 1.8572e-04
Loss = 4.3660e-01, PNorm = 709.6121, GNorm = 1.3654, lr_0 = 1.8569e-04
Loss = 4.1906e-01, PNorm = 709.6174, GNorm = 1.5302, lr_0 = 1.8566e-04
Loss = 3.9395e-01, PNorm = 709.6235, GNorm = 1.6055, lr_0 = 1.8564e-04
Loss = 4.6972e-01, PNorm = 709.6300, GNorm = 1.2150, lr_0 = 1.8561e-04
Loss = 3.6624e-01, PNorm = 709.6353, GNorm = 1.2820, lr_0 = 1.8558e-04
Loss = 4.8792e-01, PNorm = 709.6398, GNorm = 1.6203, lr_0 = 1.8556e-04
Loss = 4.0522e-01, PNorm = 709.6446, GNorm = 1.2329, lr_0 = 1.8553e-04
Loss = 3.9916e-01, PNorm = 709.6504, GNorm = 1.3940, lr_0 = 1.8550e-04
Loss = 3.3313e-01, PNorm = 709.6571, GNorm = 1.3660, lr_0 = 1.8548e-04
Loss = 4.0996e-01, PNorm = 709.6647, GNorm = 1.2425, lr_0 = 1.8545e-04
Loss = 5.1426e-01, PNorm = 709.6715, GNorm = 1.7148, lr_0 = 1.8542e-04
Loss = 4.1023e-01, PNorm = 709.6789, GNorm = 0.7890, lr_0 = 1.8540e-04
Loss = 4.1247e-01, PNorm = 709.6866, GNorm = 1.0419, lr_0 = 1.8537e-04
Loss = 4.4541e-01, PNorm = 709.6945, GNorm = 1.1556, lr_0 = 1.8534e-04
Loss = 4.1041e-01, PNorm = 709.7036, GNorm = 1.0624, lr_0 = 1.8531e-04
Loss = 4.2371e-01, PNorm = 709.7106, GNorm = 0.6756, lr_0 = 1.8529e-04
Loss = 3.4538e-01, PNorm = 709.7167, GNorm = 1.3357, lr_0 = 1.8526e-04
Loss = 3.8521e-01, PNorm = 709.7224, GNorm = 0.8002, lr_0 = 1.8523e-04
Loss = 4.8480e-01, PNorm = 709.7279, GNorm = 1.3491, lr_0 = 1.8521e-04
Loss = 4.6371e-01, PNorm = 709.7329, GNorm = 1.5553, lr_0 = 1.8518e-04
Loss = 5.0075e-01, PNorm = 709.7381, GNorm = 1.9625, lr_0 = 1.8515e-04
Loss = 4.5072e-01, PNorm = 709.7437, GNorm = 1.5568, lr_0 = 1.8513e-04
Loss = 4.5650e-01, PNorm = 709.7500, GNorm = 1.0531, lr_0 = 1.8510e-04
Loss = 4.1091e-01, PNorm = 709.7563, GNorm = 1.6671, lr_0 = 1.8507e-04
Loss = 4.8001e-01, PNorm = 709.7619, GNorm = 1.6438, lr_0 = 1.8505e-04
Loss = 3.8766e-01, PNorm = 709.7676, GNorm = 1.5081, lr_0 = 1.8502e-04
Loss = 4.8288e-01, PNorm = 709.7743, GNorm = 1.4602, lr_0 = 1.8499e-04
Loss = 4.1326e-01, PNorm = 709.7810, GNorm = 0.9707, lr_0 = 1.8497e-04
Loss = 4.6484e-01, PNorm = 709.7878, GNorm = 1.4716, lr_0 = 1.8494e-04
Loss = 4.4545e-01, PNorm = 709.7950, GNorm = 1.1646, lr_0 = 1.8491e-04
Loss = 5.2999e-01, PNorm = 709.8025, GNorm = 1.1672, lr_0 = 1.8489e-04
Loss = 3.5455e-01, PNorm = 709.8110, GNorm = 1.0341, lr_0 = 1.8486e-04
Loss = 4.1669e-01, PNorm = 709.8184, GNorm = 1.0645, lr_0 = 1.8483e-04
Loss = 3.9232e-01, PNorm = 709.8247, GNorm = 1.0196, lr_0 = 1.8481e-04
Loss = 4.5876e-01, PNorm = 709.8323, GNorm = 1.1586, lr_0 = 1.8478e-04
Loss = 4.1515e-01, PNorm = 709.8393, GNorm = 1.1457, lr_0 = 1.8475e-04
Loss = 3.9278e-01, PNorm = 709.8457, GNorm = 1.1228, lr_0 = 1.8473e-04
Loss = 5.2477e-01, PNorm = 709.8509, GNorm = 2.1614, lr_0 = 1.8470e-04
Loss = 4.1809e-01, PNorm = 709.8569, GNorm = 1.1475, lr_0 = 1.8467e-04
Loss = 4.4044e-01, PNorm = 709.8637, GNorm = 1.0237, lr_0 = 1.8465e-04
Loss = 4.3217e-01, PNorm = 709.8710, GNorm = 1.6860, lr_0 = 1.8462e-04
Loss = 4.2454e-01, PNorm = 709.8797, GNorm = 1.2049, lr_0 = 1.8459e-04
Loss = 5.3134e-01, PNorm = 709.8875, GNorm = 1.2506, lr_0 = 1.8457e-04
Loss = 5.4532e-01, PNorm = 709.8954, GNorm = 1.0033, lr_0 = 1.8454e-04
Loss = 3.8497e-01, PNorm = 709.9040, GNorm = 1.3823, lr_0 = 1.8451e-04
Loss = 4.4194e-01, PNorm = 709.9117, GNorm = 1.5017, lr_0 = 1.8449e-04
Loss = 3.8660e-01, PNorm = 709.9184, GNorm = 1.5751, lr_0 = 1.8446e-04
Loss = 4.1136e-01, PNorm = 709.9252, GNorm = 1.9239, lr_0 = 1.8443e-04
Loss = 4.1730e-01, PNorm = 709.9319, GNorm = 1.4893, lr_0 = 1.8441e-04
Loss = 3.8214e-01, PNorm = 709.9390, GNorm = 0.8615, lr_0 = 1.8438e-04
Loss = 5.2277e-01, PNorm = 709.9450, GNorm = 1.4488, lr_0 = 1.8435e-04
Loss = 3.6119e-01, PNorm = 709.9516, GNorm = 1.1018, lr_0 = 1.8433e-04
Loss = 4.0602e-01, PNorm = 709.9581, GNorm = 1.2306, lr_0 = 1.8430e-04
Loss = 4.2948e-01, PNorm = 709.9644, GNorm = 1.2578, lr_0 = 1.8427e-04
Loss = 5.6202e-01, PNorm = 709.9702, GNorm = 1.3377, lr_0 = 1.8425e-04
Loss = 3.9244e-01, PNorm = 709.9780, GNorm = 0.8767, lr_0 = 1.8422e-04
Loss = 4.5395e-01, PNorm = 709.9873, GNorm = 1.2663, lr_0 = 1.8419e-04
Loss = 3.9313e-01, PNorm = 709.9973, GNorm = 1.2327, lr_0 = 1.8417e-04
Loss = 5.0531e-01, PNorm = 710.0054, GNorm = 1.4327, lr_0 = 1.8414e-04
Loss = 4.1944e-01, PNorm = 710.0122, GNorm = 1.3888, lr_0 = 1.8411e-04
Loss = 5.0283e-01, PNorm = 710.0188, GNorm = 1.2009, lr_0 = 1.8409e-04
Loss = 4.2258e-01, PNorm = 710.0260, GNorm = 1.2826, lr_0 = 1.8406e-04
Loss = 4.6525e-01, PNorm = 710.0328, GNorm = 1.4821, lr_0 = 1.8403e-04
Loss = 4.2250e-01, PNorm = 710.0393, GNorm = 1.5019, lr_0 = 1.8401e-04
Loss = 4.1171e-01, PNorm = 710.0455, GNorm = 0.7837, lr_0 = 1.8398e-04
Loss = 4.2563e-01, PNorm = 710.0513, GNorm = 1.0423, lr_0 = 1.8395e-04
Loss = 3.9767e-01, PNorm = 710.0570, GNorm = 1.7076, lr_0 = 1.8393e-04
Loss = 4.7114e-01, PNorm = 710.0622, GNorm = 1.7557, lr_0 = 1.8390e-04
Loss = 4.8810e-01, PNorm = 710.0668, GNorm = 1.2561, lr_0 = 1.8387e-04
Loss = 4.9493e-01, PNorm = 710.0718, GNorm = 1.7004, lr_0 = 1.8385e-04
