Command line
Loss = 3.1443e-01, PNorm = 983.5329, GNorm = 1.9997, lr_0 = 1.3247e-04
Loss = 2.4013e-01, PNorm = 983.5343, GNorm = 0.9751, lr_0 = 1.3246e-04
Loss = 3.0739e-01, PNorm = 983.5364, GNorm = 2.2012, lr_0 = 1.3245e-04
Loss = 2.7998e-01, PNorm = 983.5383, GNorm = 1.6027, lr_0 = 1.3244e-04
Loss = 3.1003e-01, PNorm = 983.5399, GNorm = 1.8934, lr_0 = 1.3244e-04
Loss = 3.1568e-01, PNorm = 983.5413, GNorm = 3.2750, lr_0 = 1.3243e-04
Loss = 2.8391e-01, PNorm = 983.5428, GNorm = 2.0546, lr_0 = 1.3242e-04
Loss = 3.6413e-01, PNorm = 983.5447, GNorm = 2.0454, lr_0 = 1.3241e-04
Loss = 2.4694e-01, PNorm = 983.5467, GNorm = 1.8985, lr_0 = 1.3240e-04
Loss = 3.5830e-01, PNorm = 983.5490, GNorm = 1.9270, lr_0 = 1.3239e-04
Loss = 2.4541e-01, PNorm = 983.5516, GNorm = 1.3672, lr_0 = 1.3239e-04
Loss = 2.9687e-01, PNorm = 983.5535, GNorm = 2.3996, lr_0 = 1.3238e-04
Loss = 2.3118e-01, PNorm = 983.5557, GNorm = 2.1665, lr_0 = 1.3237e-04
Loss = 3.0644e-01, PNorm = 983.5583, GNorm = 2.3475, lr_0 = 1.3236e-04
Loss = 2.8178e-01, PNorm = 983.5606, GNorm = 1.0695, lr_0 = 1.3235e-04
Loss = 3.2023e-01, PNorm = 983.5625, GNorm = 1.7313, lr_0 = 1.3234e-04
Loss = 2.8367e-01, PNorm = 983.5641, GNorm = 2.1197, lr_0 = 1.3234e-04
Loss = 3.1883e-01, PNorm = 983.5657, GNorm = 2.4101, lr_0 = 1.3233e-04
Loss = 2.1491e-01, PNorm = 983.5674, GNorm = 1.9087, lr_0 = 1.3232e-04
Loss = 2.1595e-01, PNorm = 983.5700, GNorm = 2.2687, lr_0 = 1.3231e-04
Loss = 2.2999e-01, PNorm = 983.5724, GNorm = 1.8723, lr_0 = 1.3230e-04
Loss = 2.8792e-01, PNorm = 983.5745, GNorm = 1.6681, lr_0 = 1.3229e-04
Loss = 2.6627e-01, PNorm = 983.5769, GNorm = 1.8697, lr_0 = 1.3229e-04
Loss = 2.9897e-01, PNorm = 983.5793, GNorm = 1.8058, lr_0 = 1.3228e-04
Loss = 2.5137e-01, PNorm = 983.5813, GNorm = 1.6701, lr_0 = 1.3227e-04
Loss = 2.5895e-01, PNorm = 983.5831, GNorm = 1.7550, lr_0 = 1.3226e-04
Loss = 3.1599e-01, PNorm = 983.5850, GNorm = 1.4517, lr_0 = 1.3225e-04
Loss = 2.7538e-01, PNorm = 983.5873, GNorm = 2.0824, lr_0 = 1.3224e-04
Loss = 2.8240e-01, PNorm = 983.5897, GNorm = 2.4197, lr_0 = 1.3224e-04
Loss = 2.8543e-01, PNorm = 983.5919, GNorm = 3.0204, lr_0 = 1.3223e-04
Loss = 2.1878e-01, PNorm = 983.5943, GNorm = 1.8843, lr_0 = 1.3222e-04
Loss = 2.2564e-01, PNorm = 983.5968, GNorm = 1.3281, lr_0 = 1.3221e-04
Loss = 2.9695e-01, PNorm = 983.5995, GNorm = 2.1101, lr_0 = 1.3220e-04
Loss = 2.5503e-01, PNorm = 983.6016, GNorm = 1.4929, lr_0 = 1.3219e-04
Loss = 2.8574e-01, PNorm = 983.6034, GNorm = 1.5728, lr_0 = 1.3218e-04
Loss = 2.8435e-01, PNorm = 983.6055, GNorm = 2.6658, lr_0 = 1.3218e-04
Loss = 3.2856e-01, PNorm = 983.6075, GNorm = 3.7422, lr_0 = 1.3217e-04
Loss = 1.9756e-01, PNorm = 983.6076, GNorm = 1.5115, lr_0 = 1.3217e-04
Validation cross_entropy = 0.622815
Validation accuracy = 0.869266
Validation top3 = 0.961223
Epoch 31
Loss = 2.1625e-01, PNorm = 983.6101, GNorm = 1.4861, lr_0 = 1.3216e-04
Loss = 2.7894e-01, PNorm = 983.6126, GNorm = 1.6137, lr_0 = 1.3215e-04
Loss = 2.7150e-01, PNorm = 983.6154, GNorm = 1.5356, lr_0 = 1.3214e-04
Loss = 3.1786e-01, PNorm = 983.6178, GNorm = 2.0273, lr_0 = 1.3213e-04
Loss = 3.2113e-01, PNorm = 983.6202, GNorm = 2.0572, lr_0 = 1.3213e-04
Loss = 2.7770e-01, PNorm = 983.6229, GNorm = 1.5169, lr_0 = 1.3212e-04
Loss = 2.8116e-01, PNorm = 983.6254, GNorm = 1.6544, lr_0 = 1.3211e-04
Loss = 2.2975e-01, PNorm = 983.6276, GNorm = 2.1923, lr_0 = 1.3210e-04
Loss = 2.7290e-01, PNorm = 983.6296, GNorm = 2.0014, lr_0 = 1.3209e-04
Loss = 2.0904e-01, PNorm = 983.6317, GNorm = 1.0289, lr_0 = 1.3208e-04
Loss = 2.2716e-01, PNorm = 983.6334, GNorm = 1.9549, lr_0 = 1.3208e-04
Loss = 2.3759e-01, PNorm = 983.6350, GNorm = 2.2718, lr_0 = 1.3207e-04
Loss = 2.5655e-01, PNorm = 983.6371, GNorm = 1.8466, lr_0 = 1.3206e-04
Loss = 2.4333e-01, PNorm = 983.6388, GNorm = 1.8028, lr_0 = 1.3205e-04
Loss = 3.4056e-01, PNorm = 983.6402, GNorm = 1.7362, lr_0 = 1.3204e-04
Loss = 2.5017e-01, PNorm = 983.6418, GNorm = 2.3265, lr_0 = 1.3203e-04
Loss = 2.4872e-01, PNorm = 983.6437, GNorm = 1.6343, lr_0 = 1.3203e-04
Loss = 2.5448e-01, PNorm = 983.6453, GNorm = 1.5130, lr_0 = 1.3202e-04
Loss = 2.7866e-01, PNorm = 983.6467, GNorm = 2.0539, lr_0 = 1.3201e-04
Loss = 2.2457e-01, PNorm = 983.6487, GNorm = 1.2815, lr_0 = 1.3200e-04
Loss = 2.4484e-01, PNorm = 983.6509, GNorm = 1.7395, lr_0 = 1.3199e-04
Loss = 2.9668e-01, PNorm = 983.6535, GNorm = 1.8121, lr_0 = 1.3198e-04
Loss = 2.8739e-01, PNorm = 983.6558, GNorm = 1.8524, lr_0 = 1.3198e-04
Loss = 2.7930e-01, PNorm = 983.6580, GNorm = 2.3999, lr_0 = 1.3197e-04
Loss = 2.8991e-01, PNorm = 983.6600, GNorm = 2.5051, lr_0 = 1.3196e-04
Loss = 2.7776e-01, PNorm = 983.6625, GNorm = 1.6674, lr_0 = 1.3195e-04
Loss = 2.8309e-01, PNorm = 983.6650, GNorm = 1.7624, lr_0 = 1.3194e-04
Loss = 2.4499e-01, PNorm = 983.6669, GNorm = 2.8518, lr_0 = 1.3193e-04
Loss = 2.5879e-01, PNorm = 983.6686, GNorm = 2.1647, lr_0 = 1.3193e-04
Loss = 2.5327e-01, PNorm = 983.6700, GNorm = 1.7182, lr_0 = 1.3192e-04
Loss = 2.8047e-01, PNorm = 983.6717, GNorm = 1.7655, lr_0 = 1.3191e-04
Loss = 2.2439e-01, PNorm = 983.6737, GNorm = 1.1948, lr_0 = 1.3190e-04
Loss = 2.2391e-01, PNorm = 983.6758, GNorm = 1.4690, lr_0 = 1.3189e-04
Loss = 2.5490e-01, PNorm = 983.6777, GNorm = 1.9232, lr_0 = 1.3188e-04
Loss = 2.8285e-01, PNorm = 983.6792, GNorm = 1.4353, lr_0 = 1.3188e-04
Loss = 3.0889e-01, PNorm = 983.6807, GNorm = 1.7640, lr_0 = 1.3187e-04
Loss = 2.3850e-01, PNorm = 983.6819, GNorm = 1.6482, lr_0 = 1.3186e-04
Loss = 2.2400e-01, PNorm = 983.6831, GNorm = 1.8743, lr_0 = 1.3185e-04
Loss = 2.4467e-01, PNorm = 983.6852, GNorm = 2.3546, lr_0 = 1.3184e-04
Loss = 2.5083e-01, PNorm = 983.6877, GNorm = 1.3474, lr_0 = 1.3183e-04
Loss = 2.9226e-01, PNorm = 983.6896, GNorm = 1.7882, lr_0 = 1.3183e-04
Loss = 2.1927e-01, PNorm = 983.6913, GNorm = 1.1810, lr_0 = 1.3182e-04
Loss = 3.0745e-01, PNorm = 983.6936, GNorm = 2.0609, lr_0 = 1.3181e-04
Loss = 2.2514e-01, PNorm = 983.6959, GNorm = 1.9607, lr_0 = 1.3180e-04
Loss = 2.8313e-01, PNorm = 983.6972, GNorm = 2.1514, lr_0 = 1.3179e-04
Loss = 2.5468e-01, PNorm = 983.6990, GNorm = 1.6488, lr_0 = 1.3178e-04
Loss = 2.4684e-01, PNorm = 983.7007, GNorm = 2.0904, lr_0 = 1.3178e-04
Loss = 2.5839e-01, PNorm = 983.7029, GNorm = 2.1948, lr_0 = 1.3177e-04
Loss = 2.9840e-01, PNorm = 983.7048, GNorm = 1.8306, lr_0 = 1.3176e-04
Loss = 2.3442e-01, PNorm = 983.7064, GNorm = 2.2817, lr_0 = 1.3175e-04
Loss = 1.9078e-01, PNorm = 983.7082, GNorm = 1.6158, lr_0 = 1.3174e-04
Loss = 2.7334e-01, PNorm = 983.7099, GNorm = 2.1588, lr_0 = 1.3173e-04
Loss = 2.8124e-01, PNorm = 983.7119, GNorm = 2.0708, lr_0 = 1.3173e-04
Loss = 2.3722e-01, PNorm = 983.7139, GNorm = 1.9314, lr_0 = 1.3172e-04
Loss = 2.5777e-01, PNorm = 983.7165, GNorm = 2.5250, lr_0 = 1.3171e-04
Loss = 2.6403e-01, PNorm = 983.7185, GNorm = 1.5774, lr_0 = 1.3170e-04
Loss = 3.1458e-01, PNorm = 983.7202, GNorm = 2.0575, lr_0 = 1.3169e-04
Loss = 2.9929e-01, PNorm = 983.7220, GNorm = 1.8063, lr_0 = 1.3168e-04
Loss = 2.6990e-01, PNorm = 983.7239, GNorm = 1.4486, lr_0 = 1.3168e-04
Loss = 2.3983e-01, PNorm = 983.7255, GNorm = 1.5925, lr_0 = 1.3167e-04
Loss = 2.8002e-01, PNorm = 983.7268, GNorm = 2.5508, lr_0 = 1.3166e-04
Loss = 2.5870e-01, PNorm = 983.7280, GNorm = 2.1744, lr_0 = 1.3165e-04
Loss = 2.3816e-01, PNorm = 983.7293, GNorm = 2.2879, lr_0 = 1.3164e-04
Loss = 2.6955e-01, PNorm = 983.7307, GNorm = 0.9056, lr_0 = 1.3163e-04
Loss = 2.6332e-01, PNorm = 983.7322, GNorm = 2.1885, lr_0 = 1.3163e-04
Loss = 2.5369e-01, PNorm = 983.7341, GNorm = 2.3051, lr_0 = 1.3162e-04
Loss = 2.4517e-01, PNorm = 983.7356, GNorm = 1.8715, lr_0 = 1.3161e-04
Loss = 3.0255e-01, PNorm = 983.7377, GNorm = 1.6277, lr_0 = 1.3160e-04
Loss = 3.0958e-01, PNorm = 983.7403, GNorm = 1.5401, lr_0 = 1.3159e-04
Loss = 2.6148e-01, PNorm = 983.7427, GNorm = 1.6024, lr_0 = 1.3158e-04
Loss = 2.6667e-01, PNorm = 983.7455, GNorm = 2.1477, lr_0 = 1.3158e-04
Loss = 2.5335e-01, PNorm = 983.7497, GNorm = 2.0687, lr_0 = 1.3157e-04
Loss = 2.4754e-01, PNorm = 983.7519, GNorm = 1.0527, lr_0 = 1.3156e-04
Loss = 2.0070e-01, PNorm = 983.7533, GNorm = 1.6294, lr_0 = 1.3155e-04
Loss = 2.2724e-01, PNorm = 983.7545, GNorm = 1.3001, lr_0 = 1.3154e-04
Loss = 2.0963e-01, PNorm = 983.7560, GNorm = 1.7724, lr_0 = 1.3153e-04
Loss = 2.7104e-01, PNorm = 983.7583, GNorm = 1.9960, lr_0 = 1.3153e-04
Loss = 2.6506e-01, PNorm = 983.7602, GNorm = 1.9284, lr_0 = 1.3152e-04
Loss = 2.3159e-01, PNorm = 983.7626, GNorm = 2.4324, lr_0 = 1.3151e-04
Loss = 2.7329e-01, PNorm = 983.7649, GNorm = 2.0966, lr_0 = 1.3150e-04
Loss = 2.8279e-01, PNorm = 983.7669, GNorm = 1.9304, lr_0 = 1.3149e-04
Loss = 2.6813e-01, PNorm = 983.7687, GNorm = 1.8717, lr_0 = 1.3149e-04
Loss = 2.4843e-01, PNorm = 983.7705, GNorm = 2.0276, lr_0 = 1.3148e-04
Loss = 3.0652e-01, PNorm = 983.7720, GNorm = 2.2835, lr_0 = 1.3147e-04
Loss = 2.7054e-01, PNorm = 983.7735, GNorm = 1.6424, lr_0 = 1.3146e-04
Loss = 2.4219e-01, PNorm = 983.7754, GNorm = 2.6631, lr_0 = 1.3145e-04
Loss = 2.8098e-01, PNorm = 983.7771, GNorm = 1.6720, lr_0 = 1.3144e-04
Loss = 2.6958e-01, PNorm = 983.7788, GNorm = 2.7091, lr_0 = 1.3144e-04
Loss = 2.3931e-01, PNorm = 983.7806, GNorm = 2.5946, lr_0 = 1.3143e-04
Loss = 2.7450e-01, PNorm = 983.7828, GNorm = 2.6594, lr_0 = 1.3142e-04
Loss = 2.6926e-01, PNorm = 983.7847, GNorm = 2.0392, lr_0 = 1.3141e-04
Loss = 2.2148e-01, PNorm = 983.7868, GNorm = 0.6261, lr_0 = 1.3140e-04
Loss = 2.6229e-01, PNorm = 983.7895, GNorm = 1.5857, lr_0 = 1.3139e-04
Loss = 2.6613e-01, PNorm = 983.7919, GNorm = 2.0835, lr_0 = 1.3139e-04
Loss = 2.8013e-01, PNorm = 983.7940, GNorm = 0.9271, lr_0 = 1.3138e-04
Loss = 2.2895e-01, PNorm = 983.7959, GNorm = 1.3169, lr_0 = 1.3137e-04
Loss = 2.0538e-01, PNorm = 983.7982, GNorm = 2.6444, lr_0 = 1.3136e-04
Loss = 2.0985e-01, PNorm = 983.8001, GNorm = 1.9224, lr_0 = 1.3135e-04
Loss = 2.6854e-01, PNorm = 983.8019, GNorm = 2.7185, lr_0 = 1.3134e-04
Loss = 2.5212e-01, PNorm = 983.8039, GNorm = 2.0351, lr_0 = 1.3134e-04
Loss = 3.0668e-01, PNorm = 983.8058, GNorm = 1.7788, lr_0 = 1.3133e-04
Loss = 1.9015e-01, PNorm = 983.8075, GNorm = 1.7977, lr_0 = 1.3132e-04
Loss = 2.7190e-01, PNorm = 983.8098, GNorm = 1.1101, lr_0 = 1.3131e-04
Loss = 2.7617e-01, PNorm = 983.8119, GNorm = 2.1196, lr_0 = 1.3130e-04
Loss = 2.5181e-01, PNorm = 983.8143, GNorm = 1.8156, lr_0 = 1.3129e-04
Loss = 2.1913e-01, PNorm = 983.8165, GNorm = 1.8348, lr_0 = 1.3129e-04
Loss = 2.4098e-01, PNorm = 983.8191, GNorm = 1.6597, lr_0 = 1.3128e-04
Loss = 2.6464e-01, PNorm = 983.8215, GNorm = 2.8874, lr_0 = 1.3127e-04
Loss = 2.7383e-01, PNorm = 983.8228, GNorm = 1.8329, lr_0 = 1.3126e-04
Loss = 2.4577e-01, PNorm = 983.8244, GNorm = 1.3265, lr_0 = 1.3125e-04
Loss = 2.7639e-01, PNorm = 983.8261, GNorm = 2.3562, lr_0 = 1.3124e-04
Loss = 2.2854e-01, PNorm = 983.8291, GNorm = 1.9192, lr_0 = 1.3124e-04
Loss = 2.5548e-01, PNorm = 983.8318, GNorm = 1.3848, lr_0 = 1.3123e-04
Loss = 1.9879e-01, PNorm = 983.8339, GNorm = 1.7405, lr_0 = 1.3122e-04
Loss = 2.6451e-01, PNorm = 983.8359, GNorm = 1.6269, lr_0 = 1.3121e-04
Loss = 2.9180e-01, PNorm = 983.8379, GNorm = 2.8389, lr_0 = 1.3120e-04
Loss = 2.7851e-01, PNorm = 983.8401, GNorm = 2.2117, lr_0 = 1.3119e-04
Loss = 3.0866e-01, PNorm = 983.8422, GNorm = 1.8790, lr_0 = 1.3119e-04
Loss = 2.9927e-01, PNorm = 983.8439, GNorm = 1.7578, lr_0 = 1.3118e-04
Loss = 2.8575e-01, PNorm = 983.8458, GNorm = 2.3996, lr_0 = 1.3117e-04
Loss = 3.1448e-01, PNorm = 983.8474, GNorm = 3.1259, lr_0 = 1.3116e-04
Loss = 2.5417e-01, PNorm = 983.8492, GNorm = 2.1592, lr_0 = 1.3115e-04
Loss = 2.2589e-01, PNorm = 983.8510, GNorm = 1.7459, lr_0 = 1.3115e-04
Loss = 2.3755e-01, PNorm = 983.8536, GNorm = 0.9216, lr_0 = 1.3114e-04
Loss = 2.5155e-01, PNorm = 983.8556, GNorm = 1.0668, lr_0 = 1.3113e-04
Loss = 2.3994e-01, PNorm = 983.8578, GNorm = 1.5243, lr_0 = 1.3112e-04
Loss = 2.6904e-01, PNorm = 983.8599, GNorm = 3.9524, lr_0 = 1.3111e-04
Loss = 2.4960e-01, PNorm = 983.8619, GNorm = 2.7022, lr_0 = 1.3110e-04
Loss = 2.6044e-01, PNorm = 983.8643, GNorm = 1.8281, lr_0 = 1.3110e-04
Loss = 2.5507e-01, PNorm = 983.8675, GNorm = 1.7492, lr_0 = 1.3109e-04
Loss = 2.6177e-01, PNorm = 983.8696, GNorm = 1.8406, lr_0 = 1.3108e-04
Loss = 2.6884e-01, PNorm = 983.8723, GNorm = 2.7137, lr_0 = 1.3107e-04
Loss = 2.1295e-01, PNorm = 983.8747, GNorm = 1.4258, lr_0 = 1.3106e-04
Loss = 2.4712e-01, PNorm = 983.8767, GNorm = 1.6832, lr_0 = 1.3105e-04
Loss = 3.5125e-01, PNorm = 983.8780, GNorm = 2.7225, lr_0 = 1.3105e-04
Loss = 2.4850e-01, PNorm = 983.8798, GNorm = 1.8550, lr_0 = 1.3104e-04
Loss = 3.0293e-01, PNorm = 983.8825, GNorm = 2.5012, lr_0 = 1.3103e-04
Loss = 2.5080e-01, PNorm = 983.8846, GNorm = 2.0373, lr_0 = 1.3102e-04
Loss = 2.3376e-01, PNorm = 983.8867, GNorm = 1.2850, lr_0 = 1.3101e-04
Loss = 2.1574e-01, PNorm = 983.8888, GNorm = 2.1627, lr_0 = 1.3100e-04
Loss = 2.5877e-01, PNorm = 983.8910, GNorm = 2.1062, lr_0 = 1.3100e-04
Loss = 2.6582e-01, PNorm = 983.8930, GNorm = 1.2950, lr_0 = 1.3099e-04
Loss = 2.2948e-01, PNorm = 983.8944, GNorm = 1.5448, lr_0 = 1.3098e-04
Loss = 2.2966e-01, PNorm = 983.8960, GNorm = 1.3097, lr_0 = 1.3097e-04
Loss = 2.3630e-01, PNorm = 983.8980, GNorm = 1.1882, lr_0 = 1.3096e-04
Loss = 2.9290e-01, PNorm = 983.9000, GNorm = 1.1680, lr_0 = 1.3095e-04
Loss = 2.6979e-01, PNorm = 983.9024, GNorm = 2.8984, lr_0 = 1.3095e-04
Loss = 2.0507e-01, PNorm = 983.9042, GNorm = 2.2164, lr_0 = 1.3094e-04
Loss = 2.4610e-01, PNorm = 983.9061, GNorm = 1.2277, lr_0 = 1.3093e-04
Loss = 3.1474e-01, PNorm = 983.9077, GNorm = 1.6285, lr_0 = 1.3092e-04
Loss = 2.8877e-01, PNorm = 983.9094, GNorm = 1.2960, lr_0 = 1.3091e-04
Loss = 2.6903e-01, PNorm = 983.9110, GNorm = 1.5475, lr_0 = 1.3091e-04
Loss = 2.9055e-01, PNorm = 983.9127, GNorm = 1.8262, lr_0 = 1.3090e-04
Loss = 2.6272e-01, PNorm = 983.9143, GNorm = 1.2052, lr_0 = 1.3089e-04
Loss = 2.5240e-01, PNorm = 983.9165, GNorm = 2.0026, lr_0 = 1.3088e-04
Loss = 2.4217e-01, PNorm = 983.9190, GNorm = 1.3549, lr_0 = 1.3087e-04
Loss = 2.3349e-01, PNorm = 983.9212, GNorm = 1.4261, lr_0 = 1.3086e-04
Loss = 3.2879e-01, PNorm = 983.9233, GNorm = 1.9246, lr_0 = 1.3086e-04
Loss = 2.8078e-01, PNorm = 983.9252, GNorm = 1.1806, lr_0 = 1.3085e-04
Loss = 3.0485e-01, PNorm = 983.9268, GNorm = 1.4748, lr_0 = 1.3084e-04
Loss = 3.2349e-01, PNorm = 983.9288, GNorm = 1.9039, lr_0 = 1.3083e-04
Loss = 3.3554e-01, PNorm = 983.9317, GNorm = 2.0921, lr_0 = 1.3082e-04
Loss = 2.9978e-01, PNorm = 983.9347, GNorm = 2.2679, lr_0 = 1.3081e-04
Loss = 2.3455e-01, PNorm = 983.9380, GNorm = 1.4197, lr_0 = 1.3081e-04
Loss = 2.2471e-01, PNorm = 983.9413, GNorm = 1.3071, lr_0 = 1.3080e-04
Loss = 2.9973e-01, PNorm = 983.9445, GNorm = 2.1662, lr_0 = 1.3079e-04
Loss = 3.0355e-01, PNorm = 983.9468, GNorm = 1.8640, lr_0 = 1.3078e-04
Loss = 2.0352e-01, PNorm = 983.9490, GNorm = 1.4153, lr_0 = 1.3077e-04
Loss = 3.5945e-01, PNorm = 983.9506, GNorm = 2.4643, lr_0 = 1.3076e-04
Loss = 2.0805e-01, PNorm = 983.9525, GNorm = 1.1624, lr_0 = 1.3076e-04
Loss = 2.7884e-01, PNorm = 983.9546, GNorm = 1.8087, lr_0 = 1.3075e-04
Loss = 2.6744e-01, PNorm = 983.9564, GNorm = 2.6385, lr_0 = 1.3074e-04
Loss = 2.4716e-01, PNorm = 983.9581, GNorm = 1.1814, lr_0 = 1.3073e-04
Loss = 2.6284e-01, PNorm = 983.9606, GNorm = 1.7128, lr_0 = 1.3072e-04
Loss = 2.6348e-01, PNorm = 983.9630, GNorm = 1.3480, lr_0 = 1.3072e-04
Loss = 3.1011e-01, PNorm = 983.9652, GNorm = 1.8429, lr_0 = 1.3071e-04
Loss = 2.5313e-01, PNorm = 983.9675, GNorm = 3.0873, lr_0 = 1.3070e-04
Loss = 2.6578e-01, PNorm = 983.9692, GNorm = 2.7031, lr_0 = 1.3069e-04
Loss = 2.6062e-01, PNorm = 983.9711, GNorm = 1.2875, lr_0 = 1.3068e-04
Loss = 1.9719e-01, PNorm = 983.9731, GNorm = 1.9046, lr_0 = 1.3067e-04
Loss = 2.3730e-01, PNorm = 983.9751, GNorm = 1.1349, lr_0 = 1.3067e-04
Loss = 3.4865e-01, PNorm = 983.9771, GNorm = 2.0696, lr_0 = 1.3066e-04
Loss = 2.4999e-01, PNorm = 983.9792, GNorm = 1.2259, lr_0 = 1.3065e-04
Loss = 3.1565e-01, PNorm = 983.9817, GNorm = 2.0939, lr_0 = 1.3064e-04
Loss = 2.8680e-01, PNorm = 983.9841, GNorm = 2.8009, lr_0 = 1.3063e-04
Loss = 2.3842e-01, PNorm = 983.9864, GNorm = 2.1477, lr_0 = 1.3062e-04
Loss = 2.4132e-01, PNorm = 983.9884, GNorm = 1.4273, lr_0 = 1.3062e-04
Loss = 3.0371e-01, PNorm = 983.9901, GNorm = 1.8946, lr_0 = 1.3061e-04
Loss = 2.7627e-01, PNorm = 983.9918, GNorm = 1.9660, lr_0 = 1.3060e-04
Loss = 2.8317e-01, PNorm = 983.9936, GNorm = 1.6978, lr_0 = 1.3059e-04
Loss = 2.4813e-01, PNorm = 983.9956, GNorm = 1.9942, lr_0 = 1.3058e-04
Loss = 2.7504e-01, PNorm = 983.9978, GNorm = 1.9236, lr_0 = 1.3058e-04
Loss = 2.8178e-01, PNorm = 984.0004, GNorm = 1.8644, lr_0 = 1.3057e-04
Loss = 2.3501e-01, PNorm = 984.0028, GNorm = 1.6764, lr_0 = 1.3056e-04
Loss = 3.1603e-01, PNorm = 984.0056, GNorm = 1.5228, lr_0 = 1.3055e-04
Loss = 2.2242e-01, PNorm = 984.0090, GNorm = 1.4589, lr_0 = 1.3054e-04
Loss = 2.2889e-01, PNorm = 984.0115, GNorm = 1.0598, lr_0 = 1.3053e-04
Loss = 2.5684e-01, PNorm = 984.0136, GNorm = 1.7769, lr_0 = 1.3053e-04
Loss = 2.5127e-01, PNorm = 984.0156, GNorm = 2.7721, lr_0 = 1.3052e-04
Loss = 2.5944e-01, PNorm = 984.0174, GNorm = 1.4355, lr_0 = 1.3051e-04
Loss = 2.6451e-01, PNorm = 984.0193, GNorm = 2.6912, lr_0 = 1.3050e-04
Loss = 2.6313e-01, PNorm = 984.0213, GNorm = 1.4922, lr_0 = 1.3049e-04
Loss = 3.1989e-01, PNorm = 984.0232, GNorm = 2.3412, lr_0 = 1.3048e-04
Loss = 3.4398e-01, PNorm = 984.0250, GNorm = 2.2625, lr_0 = 1.3048e-04
Loss = 2.7908e-01, PNorm = 984.0267, GNorm = 1.9523, lr_0 = 1.3047e-04
Loss = 2.6586e-01, PNorm = 984.0285, GNorm = 1.9462, lr_0 = 1.3046e-04
Loss = 2.5022e-01, PNorm = 984.0308, GNorm = 1.8643, lr_0 = 1.3045e-04
Loss = 2.9602e-01, PNorm = 984.0326, GNorm = 1.6782, lr_0 = 1.3044e-04
Loss = 2.4831e-01, PNorm = 984.0344, GNorm = 1.8070, lr_0 = 1.3044e-04
Loss = 1.9860e-01, PNorm = 984.0357, GNorm = 2.2659, lr_0 = 1.3043e-04
Loss = 2.4233e-01, PNorm = 984.0373, GNorm = 1.3604, lr_0 = 1.3042e-04
Loss = 2.7678e-01, PNorm = 984.0389, GNorm = 1.3630, lr_0 = 1.3041e-04
Loss = 2.5051e-01, PNorm = 984.0404, GNorm = 2.4376, lr_0 = 1.3040e-04
Loss = 2.4703e-01, PNorm = 984.0417, GNorm = 1.3308, lr_0 = 1.3039e-04
Loss = 2.5071e-01, PNorm = 984.0432, GNorm = 2.7597, lr_0 = 1.3039e-04
Loss = 2.1648e-01, PNorm = 984.0447, GNorm = 2.5921, lr_0 = 1.3038e-04
Loss = 2.5474e-01, PNorm = 984.0460, GNorm = 1.5362, lr_0 = 1.3037e-04
Loss = 2.6063e-01, PNorm = 984.0476, GNorm = 1.3207, lr_0 = 1.3036e-04
Loss = 2.5754e-01, PNorm = 984.0489, GNorm = 1.9610, lr_0 = 1.3035e-04
Loss = 1.6963e-01, PNorm = 984.0506, GNorm = 1.4610, lr_0 = 1.3034e-04
Loss = 2.3960e-01, PNorm = 984.0522, GNorm = 1.9289, lr_0 = 1.3034e-04
Loss = 2.9723e-01, PNorm = 984.0537, GNorm = 1.5984, lr_0 = 1.3033e-04
Loss = 2.3445e-01, PNorm = 984.0551, GNorm = 0.7809, lr_0 = 1.3032e-04
Loss = 2.2997e-01, PNorm = 984.0563, GNorm = 1.5144, lr_0 = 1.3031e-04
Loss = 2.7573e-01, PNorm = 984.0591, GNorm = 2.8440, lr_0 = 1.3030e-04
Loss = 3.2746e-01, PNorm = 984.0613, GNorm = 2.2904, lr_0 = 1.3030e-04
Loss = 3.4303e-01, PNorm = 984.0632, GNorm = 1.8624, lr_0 = 1.3029e-04
Loss = 2.5563e-01, PNorm = 984.0656, GNorm = 1.5823, lr_0 = 1.3028e-04
Loss = 2.9214e-01, PNorm = 984.0677, GNorm = 2.1061, lr_0 = 1.3027e-04
Loss = 2.2961e-01, PNorm = 984.0699, GNorm = 1.2440, lr_0 = 1.3026e-04
Loss = 2.7129e-01, PNorm = 984.0726, GNorm = 1.3559, lr_0 = 1.3025e-04
Loss = 2.9940e-01, PNorm = 984.0753, GNorm = 1.0338, lr_0 = 1.3025e-04
Loss = 2.8034e-01, PNorm = 984.0777, GNorm = 2.3036, lr_0 = 1.3024e-04
Loss = 2.7758e-01, PNorm = 984.0801, GNorm = 2.2599, lr_0 = 1.3023e-04
Loss = 2.8872e-01, PNorm = 984.0821, GNorm = 1.8585, lr_0 = 1.3022e-04
Loss = 2.8306e-01, PNorm = 984.0849, GNorm = 1.9837, lr_0 = 1.3021e-04
Loss = 2.6250e-01, PNorm = 984.0874, GNorm = 1.5722, lr_0 = 1.3020e-04
Loss = 2.4463e-01, PNorm = 984.0901, GNorm = 2.3846, lr_0 = 1.3020e-04
Loss = 2.8972e-01, PNorm = 984.0928, GNorm = 1.0120, lr_0 = 1.3019e-04
Loss = 2.7645e-01, PNorm = 984.0950, GNorm = 2.0104, lr_0 = 1.3018e-04
